Id,Title,Tags,Body,reason
"65501231","Save bitmap to png with medata data wpf c#","<c#><wpf><image><png>","<p>I need to save a bitmap to jpg with medata like copyright in wpf c#.</p>
<pre><code>         var  handle = BitmapImage2Bitmap(currentimage).GetHbitmap();



        System.Drawing.Image img = System.Drawing.Image.FromHbitmap(handle);
        System.Drawing.Imaging.PropertyItem prop = img.PropertyItems[0];
        SetProperty(ref prop, 33432, &quot;Copyright&quot;);
        img.SetPropertyItem(prop);

        


        img.Save(@&quot;C:\images\test.jpg&quot;);
</code></pre>
<p>I already tried using the code above but it says that the index was out of the arrayarea.</p>
","101"
"65501235","On Python I cannot install beautifulsoup 4 4.9.3 using pip install beautifulsoup4","<python><beautifulsoup><pip>","<p>I'm on a mac and the terminal is giving me a hard time.
<code>computer@computer ~ % pip install beautifulsoup4 zsh: command not found: pip</code></p>
<p>I tried using <code>computer@computer ~ % pip3 install beautifulsoup4</code>, but it is an older 2.3 version of beautifulsoup4. Help me install pip and ultimately install beautifulsoup4.</p>
","101"
"65501252","What's the difference between `WhenAll(TaskList)` and `WhenAll(TaskList).Wait()`?","<c#><multithreading><async-await><task><wait>","<p>For example, what is the difference between</p>
<pre><code>        Task&lt;DataSet&gt; DBTask = Task.Run (() =&gt; DBHelper.DbTest ());
        Task&lt;Boolean&gt; CheckTimeTask = Task.Run (() =&gt; Module.CheckTime ());
        Task.WhenAll (DBTask, CheckTimeTask); // &lt;-- no wait?
        if (!CheckTimeTask.Result || DBTask.Result == null)
        {
            Close ();
        }   
</code></pre>
<p>and</p>
<pre><code>        Task&lt;DataSet&gt; DBTask = Task.Run (() =&gt; DBHelper.DbTest ());
        Task&lt;Boolean&gt; CheckTimeTask = Task.Run (() =&gt; Module.CheckTime ());
        Task.WhenAll (DBTask, CheckTimeTask).Wait (); // &lt;-- wait ?
        if (!CheckTimeTask.Result || DBTask.Result == null)
        {
            Close ();
        }  
</code></pre>
<p>It does seem both are waiting until the result is returned? I could not figure out the differences, so which is better?</p>
","101"
"65501288","SELENIUM/JAVA/MAVEN/JENKINS","<java><selenium><maven><jenkins>","<p>I created a maven project with selenium/java on my mac machine, everything works fine on my machine but when pulled to jenkins installed in ubuntu from bit-bucket I get the following errors : [[1;31mERROR[m] wealthng.testpayment.validateAccountFunding  Time elapsed: 0.002 s  &lt;&lt;&lt; FAILURE!
java.lang.IllegalStateException: The driver is not executable: /var/lib/jenkins/workspace/Automated Test scripts/wealthstaging/driver/chromedriver
at wealthng.testpayment.validateAccountFunding(testpayment.java:45)</p>
<p>I have all necessary dependencies set up in my pom.xml, and the location to my chrome driver is correct as specified within my maven project folder.</p>
<p>I need solutions on how to make this work on jenkins ubuntu OS</p>
","101"
"65501465","Lazy Initialization (Lazy<T>) or Property with a Backing Field","<c#><lazy-initialization>","<p>According to Microsoft,</p>
<blockquote>
<p>Lazy initialization of an object means that its creation is deferred
until it is first used. (For this topic, the terms lazy initialization
and lazy instantiation are synonymous.) Lazy initialization is
primarily used to improve performance, avoid wasteful computation, and
reduce program memory requirements.</p>
</blockquote>
<p>Suppose I have a <code>Product</code> class and a <code>Category</code> class, and the relationship is one-to-many, which means that a Product object holds a Category object, and a Category object holds a collection of Product objects.</p>
<p>This is the code of the Product class:</p>
<pre><code>class Product
{
    public string Code { get; set; }
    public string Description { get; set; }
    public decimal Price { get; set; }

    public Category Category { get; set; }
} 
</code></pre>
<p>This is the code for the Category class:</p>
<pre><code>class Category
{
    public int CategoryID { get; set; }
    public string CategoryName { get; set; }

    public ICollection&lt;Product&gt; Products { get; private set; }
}
</code></pre>
<p>In this scenario, the Product objects of the Category object is not always needed, so it does not always need to be always initialized. So, this is what I did:</p>
<pre><code>class Category
{
    public int CategoryID { get; set; }
    public string CategoryName { get; set; }

    public ICollection&lt;Product&gt; products;
    public ICollection&lt;Product&gt; Products
    {
        get
        {
            if (products == null)
            {
                // retrieves the products from the database and stores it in field: products
            }
            return products;
        }
    }
}
</code></pre>
<p>By doing this, the Products is retrieved once and only when it is asked for right? Then, I read about Lazy Initialization, and I draft my Category class like so:</p>
<pre><code>class Category
{
    public int CategoryID { get; set; }
    public string CategoryName { get; set; }

    public ICollection&lt;Product&gt; products;
    public Lazy&lt;ICollection&lt;Product&gt;&gt; Products =&gt; new Lazy&lt;ICollection&lt;Product&gt;&gt;(() =&gt; GetProductsByCategoryID(this.CategoryID));

    public ICollection&lt;Product&gt; GetProductsByCategoryID(int categoryID)
    {
        // retrieves the products from the database
    }
}
</code></pre>
<p>My questions are, how are these two implementations different? Does the lazy initialization provides a better performance or uses less memory?</p>
","101"
"65501547","What command are considered atomic operation in a Intel x86 CPU?","<multithreading><concurrency><x86><cpu><cpu-architecture>","<p>I'm learning thread and locks, which might use atomic operation at the CPU level. I wonder what sample commands are atomic inside an Intel CPU? From a hardware perspective?</p>
","101"
"65501583","iOS Swift - Sort array by enum pattern","<ios><arrays><swift><sorting>","<p>I have an array of custom objects. The objects have a custom enum var 'type'. The different types are as follows:</p>
<ul>
<li>.movie</li>
<li>.tv</li>
<li>.trailer</li>
<li>.genre</li>
<li>.article</li>
</ul>
<p>I would like to sort the array by a pattern [movie, tv, trailer, genre, article, movie, tv, trailer, genre, article, ....etc]</p>
<p>I have made the enum conform to comparable but (perhaps I am mistaken), if I sort by type won't it sort the array as such:</p>
<pre><code>[movie, movie, movie, tv, tv, tv, trailer, trailer, trailer, etc...]
</code></pre>
<p>..when in fact I want them in a pattern one type after another.</p>
<pre><code>[movie, tv, trailer, genre, article, movie, tv, trailer, genre, article, movie, tv, trailer, genre, article, and so on ...]
</code></pre>
","101"
"65501598","Having Issues with Selenium Webdriver & Eclipse IDE Setup - Not Working for Java Automation","<java><eclipse><selenium><automation><webdriver>","<p>I have recently been having issues getting my Eclipse IDE to work in order to perform Java automation scripts with Selenium Webdriver.</p>
<p>I am learning automation testing for the first time, as I will be starting a new job within a few months as a Automation Test Engineer.</p>
<p>I keep getting the following errors (see below) while simply trying to run a script to open up my browser. I would really appreciate if someone could provide me with some serious help, as something is clearly wrong with my setup of Java/Selenium/Eclipse/browser drivers etc.</p>
<p>At one point it had been working, however I believe I may have updated something or moved files to the wrong place. Any help would be appreciated!</p>
<p>Thanks!</p>
<p><strong>THE SIMPLE TEST SCRIPT</strong></p>
<pre><code>package dayOne;

import org.openqa.selenium.WebDriver;

import org.openqa.selenium.firefox.FirefoxDriver;

public class TestOne {

    public static void main(String[] args) {
        // TODO Auto-generated method stub
        
        System.out.println(&quot;hello world&quot;);
        
        WebDriver driver = new FirefoxDriver();
        driver.get(&quot;https://www.google.com&quot;); }}
</code></pre>
<p><strong>THE CONSOLE ERROR</strong></p>
<p>hello world</p>
<p>Exception in thread &quot;main&quot; java.lang.NoClassDefFoundError: com/google/common/collect/ImmutableMap
at org.openqa.selenium.firefox.FirefoxDriver.(FirefoxDriver.java:108)
at dayOne.TestOne.main(TestOne.java:13)
Caused by: java.lang.ClassNotFoundException: com.google.common.collect.ImmutableMap
at java.base/jdk.internal.loader.BuiltinClassLoader.loadClass(BuiltinClassLoader.java:606)
at java.base/jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(ClassLoaders.java:168)
at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:522)
... 2 more</p>
<p><a href=""https://i.stack.imgur.com/OCNLL.png"" rel=""nofollow noreferrer"">this is my eclipse screen + the error i am getting</a></p>
","101"
"65501655","Overflow property on before and after pseudo elements","<css>","<p>I am applying overflow property on before and after pseudo-elements. I am not able to get this behavior after that being applied.</p>
<pre><code>p { 
   border: 3px solid green;
   background-color: rgb(177, 215, 252);
}
 
p::after{
  content: &quot;hello&quot;;
  background: red;
  display: inline-block;
  width: 100%;
}
</code></pre>
<p>Before applying <code>overflow:hidden</code> to <code>p::after</code> it appears like this:
<a href=""https://i.stack.imgur.com/OQRd5.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/OQRd5.jpg"" alt=""enter image description here"" /></a></p>
<p>After applying <code>overfow:hidden</code> to <code>p::after</code> it appears like this:
<a href=""https://i.stack.imgur.com/SSoyF.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/SSoyF.jpg"" alt=""enter image description here"" /></a></p>
<p><strong>My question is what is this behaviour ? How overflow is working with pseudo element here.</strong></p>
<p>One more thing i noticed is that it only happens when display is set to inline block. Below is the example.</p>
<p>1.</p>
<pre><code>p::after {
content: &quot;hello&quot;;
background: red;
overflow: hidden;
}
</code></pre>
<p><a href=""https://i.stack.imgur.com/uJ9sn.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/uJ9sn.jpg"" alt=""enter image description here"" /></a></p>
<p>2.</p>
<pre><code> p::after {
     content: &quot;hello&quot;;
     background: red;
     display: inline-block;
     overflow: hidden;
}
</code></pre>
<p><a href=""https://i.stack.imgur.com/rp1oz.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/rp1oz.jpg"" alt=""enter image description here"" /></a></p>
","101"
"65501656","Flex vertical align is not working, only horizontal align is working","<html><css>","<p>I'm making a button for my website. I want to align the button in the middle of the screen with flexbox. But it's not working properly :(</p>
<p>It's what I tried.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;!DOCTYPE html&gt;
&lt;html lang=""en""&gt;
  &lt;head&gt;
    &lt;meta charset=""UTF-8"" /&gt;
    &lt;meta name=""viewport"" content=""width=, initial-scale=1.0"" /&gt;
    &lt;title&gt;Document&lt;/title&gt;
    &lt;style&gt;
      body {
        display: flex;
        justify-content: center;
        align-items: center;
      }

      #click-btn {
        background-color: #00ff6b;
        border-radius: 100px;
        border: none;
        font-size: 50px;
        padding: 20px;
      }

      #click-btn:active {
        background-color: #00d358;
        font-size: 45px;
      }
    &lt;/style&gt;
  &lt;/head&gt;
  &lt;body&gt;
    &lt;button id=""click-btn""&gt;Click Me&lt;/button&gt;
  &lt;/body&gt;
&lt;/html&gt;</code></pre>
</div>
</div>
</p>
<p>I applied the display flex property to body tag.</p>
<p>Result: <a href=""https://i.stack.imgur.com/vL0Cx.png"" rel=""nofollow noreferrer"">Screenshot 1</a></p>
<p>I wanted vertical align and horizontal align, but only horizontal align is working.</p>
<p>What I want: <a href=""https://i.stack.imgur.com/L1UTz.png"" rel=""nofollow noreferrer"">Screenshot 2</a></p>
<p>Any solution for this?</p>
","101"
"65501775","Failed to @Mock Autowired Object","<java><junit><mockito><junit4>","<p>I have a following class where I was unable to mock an autowired object I get null in Tested class on <strong>SomeServiceBean</strong> mock.Any Help would be appreciated.</p>
<pre><code>@DynamicReadable
@Component
public class DaoBean extends SomeBean implements Dao {

    @Autowired
    private JdbcOperations jdbcTemplate;

    @Autowired
    private SomeServiceBean someServiceBean;

    @Override
    public void getId(String name) {
        String email = someServiceBean.getEmail(name);
        return jdbcTemplate.query(&quot;query here&quot;)
    }

}
</code></pre>
<p><strong>Test Class:</strong></p>
<pre><code>    @RunWith(MockitoJUnitRunner.class)
    public class DaoBeanTest {
    
        @InjectMocks
        private DaoBean systemUnderTest;
    
        @Mock
        private SomeServiceBean someServiceBean;
    
        @Mock
        private JdbcOperations jdbcTemplate;
    
    
        @Test
        public void testId() {
            Mockito.when(someServiceBean.getEmail(Mockito.anyString())).thenReturn(&quot;johndoe@gmail.com&quot;);
            String result = systemUnderTest.getId(&quot;johndoe&quot;);
        }
    }
</code></pre>
","101"
"65501778","How to update local repository","<git><github>","<p>This is probably a basic question, but let’s say I just cloned a GitHub repo to my computer. and then someone else working on the project changes something on the Github repo. How could I update my local code to be the same as the GitHub code?</p>
","101"
"65501799","How can I display the subjects of the student when student logged in","<php><mysql><mysqli>","<p>This is the student who have a subject of National Service Training Program 1 and Physical Education 1
here is the code and picture</p>
<pre><code>select en.*, su.descc from enrollment en inner join subject su on su.year = en.year
</code></pre>
<p><a href=""https://i.stack.imgur.com/Nw5OJ.png"" rel=""nofollow noreferrer"">This is the picture</a></p>
<p>after that when the student logged in it only shows National Service Training Program 1 subject, how to display also the Physical Education 1?</p>
<p><a href=""https://i.stack.imgur.com/Q9wyx.png"" rel=""nofollow noreferrer"">This is the result when the student logged in</a></p>
<pre><code>  &lt;?php
session_start();
include_once(&quot;config.php&quot;);

if(!isset($_SESSION['sid'])){
            header(&quot;Location:index.php&quot;);
    }   
       // Subject
        $i=$_SESSION['sid'];
        $q=mysqli_query($mysqli,&quot;SELECT en.*, su.descc FROM enrollment en INNER JOIN subject su ON 
        su.year = en.year
         WHERE id='$i'&quot;) or die (mysqli_error());
        $r=mysqli_fetch_array($q);

?&gt;
&lt;html&gt;
         &lt;body&gt;
                   &lt;h2&gt; Subject: &lt;?php echo $r['descc'];?&gt; &lt;/h2&gt;
                    &lt;h2&gt; Subject: &lt;?php echo $r['descc'];?&gt; &lt;/h2&gt;
         &lt;/body&gt;
&lt;/html&gt;
</code></pre>
<p><strong>EXPECTED OUTPUT</strong>
This would be the Expected output when the student logged in
<a href=""https://i.stack.imgur.com/fKmDn.png"" rel=""nofollow noreferrer"">Expected Output</a></p>
","101"
"65501968","swift: dateformatter retun date 1 year ahead","<ios><swift><foundation><dateformatter>","<p>I have a function which I expect to return todays date. However it jumps the year ahead by 1.  This only happens at the end of December. Can someone explain why this happens.</p>
<p>Thanks</p>
<pre><code>        func getLastUpdateDate() -&gt; String?{
            guard let date = UserDefaults.standard.value(forKey: &quot;last_update_update_date&quot;) else {
                let calendar = Calendar.current
                let sevenDaysAgo = calendar.date(byAdding: .day, value: -0, to: Date())
        print(&quot;sevenDaysAgo&quot;)
        print(sevenDaysAgo)
        
                let dateFormatter = DateFormatter()
                dateFormatter.timeZone = TimeZone(abbreviation: &quot;GMT+0:00&quot;)
                dateFormatter.dateFormat = &quot;YYYY-MM-dd&quot;
         print(&quot;dateFormatter.string(from: sevenDaysAgo!)&quot;)
         print(dateFormatter.string(from: sevenDaysAgo!))
               return dateFormatter.string(from: sevenDaysAgo!)
            }
            return date as? String
        }


    //sevenDaysAgo
    //Optional(2020-12-30 03:59:16 +0000)
    //dateFormatter.string(from: sevenDaysAgo!)
    //2021-12-30
</code></pre>
","101"
"65502060","Haskell zip lists to lists of tulples","<haskell>","<pre><code>&gt;cprod [1,2,3] [’a’, ’b’]
[(1,’a’),(2,’a’),(3,’a’),(1,’b’),(2,’b’),(3,’b’)]
</code></pre>
<p>I try to implement the code by using zip but I know it is not enough. I also tried to use map but I just don't know how to start. Any tips or little help is appreciated.</p>
","101"
"65502127","How to do like this without using setTimeout?","<javascript><angular><typescript>","<p>How to do this without using setTimeout?</p>
<pre class=""lang-js prettyprint-override""><code>    let res;
    this.auth.getUser().subscribe((response) =&gt; {
        res = response;
    });
    setTimeout(() =&gt; {
        console.log(res);
    }, 1000)
</code></pre>
","101"
"65502138","splitting words at camelCase javascript","<javascript><html><jquery><node.js><ejs>","<p>I have a string like so:</p>
<pre><code>all purpose shineBlue gloves
</code></pre>
<p>when I need them to be like</p>
<pre><code>all purpose shine, blue gloves
</code></pre>
<p>is this possible with javascript?</p>
<p>my code is</p>
<pre><code> var itemNameSplit = '&lt;%= data[i].ITEMNAME %&gt;';
 var splitResponse = itemNameSplit.split(&quot;&quot;);
 document.write(&quot;&lt;td&gt;&quot; + splitResponse + &quot;&lt;/td&gt;&quot;)
</code></pre>
<p>but its returning:</p>
<pre><code>A,l,l, ,P,u,r,p,o,s,e, ,S,h,i,n,e,B,l,u,e, ,R,u,b,b,e,r, ,o,n, ,G,r,e,y, ,P,o,l,l,y, ,C,o,t,t,e,n, ,G,l,o,v,e,s
</code></pre>
<p>thanks in advance!</p>
","101"
